timestamp,temperature,humidity,pressure,pioggia_3h,pioggia_presente
2026-02-19T17:28:59.048236,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:36:39.273473,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:36:41.276136,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:36:43.277298,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:36:47.281513,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:36:49.284280,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:36:51.286873,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:36:53.290643,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:36:55.292345,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:36:57.295167,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:36:59.297922,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:01.299222,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:03.301568,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:05.304508,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:07.306966,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:09.309248,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:11.311252,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:13.313751,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:15.316079,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:17.318054,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:19.320419,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:21.321973,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:23.323326,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:25.325184,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:27.327796,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:37:29.330135,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:18.323810,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:20.326916,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:22.329766,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:24.332140,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:26.333208,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:28.336699,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:30.338029,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:32.340442,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:34.342620,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:36.354989,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:38.379699,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:40.415305,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:42.430840,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:39:44.471408,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:40:48.416913,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:40:50.432710,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:40:52.435434,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:40:54.436997,21.7,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:40:56.439464,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:40:58.441196,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:41:00.443656,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:41:02.445238,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:41:04.476222,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:41:06.500959,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:41:08.532369,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:41:10.557164,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:41:12.579448,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:41:14.611474,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:41:16.642344,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:41:18.670268,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:05.183210,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:07.196435,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:09.199016,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:11.200490,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:48:13.202714,21.8,60.0,1005.7,0.0,ASSENTE
